Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,log_lot_frontage,log_garage_area,bc_gc_living_area,SalePrice
157,20,60.0,7200,5,7,1950,1950,0.0,0,0,0,0,1040,0,0,1040,0,0,1,0,2,1,5,0,1950.0,2,625,0,0,0,0,0,0,0,6,2006,4.0943445622221,6.437751649736401,5.510389317476092,109500
158,60,92.0,12003,8,5,2009,2010,84.0,0,0,774,774,774,1194,0,1968,0,0,2,1,4,1,8,1,2009.0,3,680,0,75,0,0,0,0,0,5,2010,4.5217885770490405,6.522092798170152,5.895380144801671,269500
159,60,100.0,12552,7,5,2004,2005,0.0,222,0,769,991,991,956,0,1947,0,0,2,1,3,1,8,1,2004.0,2,678,0,136,0,0,0,0,0,5,2010,4.605170185988092,6.519147287940395,5.889044479211543,254900
160,60,134.0,19378,7,5,2005,2006,456.0,57,0,1335,1392,1392,1070,0,2462,1,0,2,1,4,1,9,1,2006.0,2,576,239,132,0,168,0,0,0,3,2006,4.897839799950911,6.3561076606958915,6.026569003674757,320000
162,60,110.0,13688,9,5,2003,2004,664.0,1016,0,556,1572,1572,1096,0,2668,1,0,2,1,3,1,10,2,2003.0,3,726,400,0,0,0,0,0,0,3,2008,4.700480365792417,6.587550014824796,6.073143881343078,412500
163,20,95.0,12182,7,5,2005,2005,226.0,1201,0,340,1541,1541,0,0,1541,0,0,2,0,3,1,7,1,2005.0,2,532,0,70,0,0,0,0,0,5,2010,4.553876891600541,6.2766434893416445,5.749754971793525,220000
165,40,40.0,5400,6,7,1926,2004,0.0,370,0,779,1149,1149,467,0,1616,0,0,2,0,3,1,5,0,1926.0,1,216,0,0,183,0,0,0,0,10,2007,3.6888794541139363,5.375278407684165,5.778243582502513,152000
168,60,86.0,10562,8,5,2007,2007,300.0,1288,0,294,1582,1610,551,0,2161,1,0,1,1,3,1,8,1,2007.0,3,789,178,120,0,0,0,0,0,11,2007,4.454347296253507,6.670766320845874,5.950430083176781,325624
169,60,62.0,8244,7,5,2004,2004,0.0,0,0,840,840,840,880,0,1720,0,0,2,1,3,1,7,1,2004.0,2,440,100,48,0,0,0,0,0,5,2007,4.127134385045092,6.0867747269123065,5.8154907200802235,183500
172,20,141.0,31770,6,5,1960,1960,112.0,639,0,441,1080,1656,0,0,1656,1,0,1,0,3,1,7,2,1960.0,2,528,210,62,0,0,0,0,0,5,2010,4.948759890378168,6.269096283706261,5.792864851098957,215000
173,160,44.0,5306,7,7,1987,1987,0.0,495,215,354,1064,1064,703,0,1767,1,0,2,0,2,1,5,1,1987.0,2,504,441,35,0,0,0,0,0,6,2006,3.784189633918261,6.222576268071369,5.831540493684042,239000
174,20,80.0,10197,6,5,1961,1961,491.0,288,374,700,1362,1362,0,0,1362,1,0,1,1,3,1,6,1,1961.0,2,504,0,20,0,0,0,0,0,6,2008,4.382026634673881,6.222576268071369,5.6752918063244815,163000
175,20,47.0,12416,6,5,1986,1986,132.0,1398,208,0,1606,1651,0,0,1651,1,0,2,0,3,1,7,1,1986.0,2,616,192,0,0,0,0,0,0,11,2008,3.8501476017100584,6.423246963533519,5.79105797031528,184000
176,20,84.0,12615,6,7,1950,2001,0.0,477,0,725,1202,2158,0,0,2158,1,0,2,0,4,1,7,1,1950.0,2,576,0,29,39,0,0,0,0,6,2007,4.430816798843313,6.3561076606958915,5.949615239080019,243000
177,60,97.0,10029,6,5,1988,1989,268.0,831,0,320,1151,1164,896,0,2060,0,1,2,1,4,1,8,1,1988.0,2,521,0,228,0,0,192,0,0,9,2007,4.574710978503383,6.255750041753367,5.922309339696297,211000
179,20,63.0,17423,9,5,2008,2009,748.0,1904,0,312,2216,2234,0,0,2234,1,0,2,0,1,1,9,1,2009.0,3,1166,0,60,0,0,0,0,0,7,2009,4.143134726391533,7.061334366910438,5.969893459050925,501837
180,30,60.0,8520,5,6,1923,2006,0.0,0,0,968,968,968,0,0,968,0,0,1,0,2,1,5,0,1935.0,2,480,0,0,184,0,0,0,0,7,2007,4.0943445622221,6.173786103901937,5.466005572561334,100000
182,70,54.0,7588,7,6,1920,1950,0.0,352,0,441,793,901,901,0,1802,0,0,1,1,4,1,9,1,1920.0,1,216,0,0,40,0,0,0,0,7,2006,3.9889840465642745,5.375278407684165,5.843198636072018,200100
183,20,60.0,9060,5,6,1957,2006,98.0,0,0,0,0,1340,0,0,1340,0,0,1,0,3,1,7,1,1957.0,1,252,116,0,0,180,0,0,0,6,2007,4.0943445622221,5.529429087511423,5.665423589823331,120000
184,50,63.0,11426,7,5,2003,2003,0.0,0,0,1362,1362,1362,720,0,2082,0,0,2,1,3,1,6,0,2003.0,2,484,280,238,0,0,0,0,0,6,2008,4.143134726391533,6.182084906716632,5.928558422697884,200000
185,50,92.0,7438,5,8,1908,1991,0.0,0,0,504,504,936,316,0,1252,0,0,1,0,3,1,5,0,1986.0,2,576,104,0,0,0,0,0,0,6,2006,4.5217885770490405,6.3561076606958915,5.624140005241157,127000
186,75,90.0,22950,10,9,1892,1993,0.0,0,0,1107,1107,1518,1518,572,3608,0,0,2,1,4,1,12,2,1993.0,3,840,0,260,0,0,410,0,0,6,2006,4.499809670330265,6.733401891837359,6.245780716204511,475000
188,50,60.0,10410,5,7,1916,1987,0.0,0,0,660,660,808,704,144,1656,0,0,2,1,3,1,8,0,1916.0,1,180,0,0,0,140,0,0,0,8,2009,4.0943445622221,5.19295685089021,5.792864851098957,135000
189,90,64.0,7018,5,5,1979,1979,275.0,1086,0,0,1086,1224,0,0,1224,2,0,0,2,2,2,6,2,1979.0,2,528,120,0,0,0,0,0,0,6,2009,4.1588830833596715,6.269096283706261,5.610350313640625,153337
190,120,41.0,4923,8,5,2001,2002,0.0,1153,0,440,1593,1593,0,0,1593,1,0,1,1,0,1,5,1,2001.0,2,682,0,120,0,0,224,0,0,8,2008,3.713572066704308,6.525029657843462,5.769660021827606,286000
191,70,70.0,10570,8,8,1932,1994,0.0,297,0,556,853,1549,1178,0,2727,0,0,2,1,3,1,10,2,1932.0,2,440,0,74,0,0,0,0,0,12,2007,4.248495242049359,6.0867747269123065,6.085776783119653,315000
193,20,68.0,9017,7,5,1999,1999,0.0,560,0,871,1431,1431,0,0,1431,1,0,2,0,3,1,6,0,1999.0,2,666,0,35,0,0,0,0,0,9,2009,4.219507705176107,6.501289670540389,5.705170875194236,192000
194,160,24.0,2522,7,5,2004,2004,50.0,0,0,970,970,970,739,0,1709,0,0,2,0,3,1,7,0,2004.0,2,380,0,40,0,0,0,0,0,5,2006,3.1780538303479458,5.940171252720432,5.811666640549342,130000
195,20,60.0,7180,5,7,1972,1972,0.0,390,0,474,864,864,0,0,864,0,0,1,0,3,1,5,0,1989.0,1,352,0,0,0,0,0,0,0,5,2008,4.0943445622221,5.863631175598097,5.395236715010349,127000
196,160,24.0,2280,6,6,1976,1976,0.0,566,0,289,855,855,601,0,1456,0,0,2,1,3,1,7,1,1976.0,2,440,87,0,0,0,0,0,0,7,2009,3.1780538303479458,6.0867747269123065,5.7156180150698095,148500
197,20,79.0,9416,7,5,2007,2007,205.0,1126,0,600,1726,1726,0,0,1726,1,0,2,0,3,1,8,1,2007.0,3,786,171,138,0,0,266,0,0,9,2007,4.3694478524670215,6.666956792429207,5.817565572861084,311872
198,75,174.0,25419,8,4,1918,1990,0.0,1036,184,140,1360,1360,1360,392,3112,1,1,2,0,4,1,8,1,1918.0,2,795,0,16,552,0,0,512,0,3,2006,5.159055299214529,6.678342114654332,6.161644464586642,235000
200,20,76.0,9591,8,5,2004,2005,262.0,1088,0,625,1713,1713,0,0,1713,1,0,2,0,3,1,7,1,2004.0,3,856,0,26,0,0,170,0,0,1,2009,4.330733340286331,6.752270376141742,5.813060252751892,274900
201,20,80.0,8546,4,5,2003,2004,0.0,0,0,1121,1121,1121,0,0,1121,0,0,2,0,2,1,5,0,2003.0,2,440,132,64,0,0,0,0,0,3,2010,4.382026634673881,6.0867747269123065,5.556551733103146,140000
202,20,75.0,10125,6,6,1977,1977,0.0,641,279,276,1196,1279,0,0,1279,0,1,2,0,3,1,6,2,1980.0,2,473,238,83,0,0,0,0,0,2,2008,4.31748811353631,6.159095388491933,5.637128341278127,171500
203,50,50.0,7000,6,6,1924,1950,0.0,617,0,0,617,865,445,0,1310,0,0,2,0,2,1,6,0,1924.0,1,398,0,0,126,0,0,0,0,5,2006,3.912023005428146,5.986452005284438,5.651684022465824,112000
205,50,50.0,3500,5,7,1947,1950,0.0,312,0,408,720,720,564,0,1284,0,0,1,1,2,1,5,0,1948.0,1,240,0,35,0,0,0,0,0,4,2009,3.912023005428146,5.480638923341991,5.639501389267526,110000
206,20,99.0,11851,7,5,1990,1990,0.0,0,0,1424,1424,1442,0,0,1442,0,0,2,0,3,1,5,0,1990.0,2,500,0,34,0,508,0,0,0,5,2009,4.59511985013459,6.214608098422191,5.709791474158308,180500
207,20,40.0,13673,5,5,1962,1962,0.0,0,0,1140,1140,1696,0,0,1696,0,0,1,1,3,1,8,1,1962.0,1,349,0,30,0,0,0,0,0,3,2007,3.6888794541139363,5.855071922202427,5.807113190268031,143900
210,20,75.0,8250,6,7,1964,1964,260.0,787,0,305,1092,1092,0,0,1092,1,0,1,0,3,1,6,0,1964.0,2,504,0,0,0,0,0,0,0,7,2008,4.31748811353631,6.222576268071369,5.540446775370071,145000
212,20,83.0,10420,6,5,2009,2009,0.0,36,0,1176,1212,1212,0,0,1212,0,0,2,0,3,1,6,0,2009.0,2,460,100,22,0,0,0,0,0,3,2010,4.418840607796598,6.131226489483141,5.604336831455032,186000
213,60,72.0,8640,7,5,2009,2009,0.0,822,0,78,900,932,920,0,1852,1,0,2,1,3,1,7,1,2009.0,2,644,168,108,0,0,0,0,0,7,2009,4.276666119016055,6.467698726104354,5.8594396679211265,252678
214,20,43.0,13568,5,5,1995,1995,0.0,716,0,274,990,990,0,0,990,0,1,1,0,3,1,5,0,1996.0,2,576,224,0,0,0,0,0,0,7,2006,3.7612001156935624,6.3561076606958915,5.479932016580728,156000
216,20,72.0,10011,5,6,1957,1996,64.0,360,0,710,1070,1236,0,0,1236,0,1,1,0,2,1,6,1,1957.0,1,447,0,0,0,0,0,0,0,5,2006,4.276666119016055,6.102558594613569,5.616301071344648,134450
217,20,65.0,8450,7,5,2004,2004,266.0,946,0,490,1436,1436,0,0,1436,1,0,2,0,3,1,8,0,2004.0,2,484,139,98,0,0,0,0,0,4,2008,4.174387269895637,6.182084906716632,5.707275839601538,210000
218,70,57.0,9906,4,4,1925,1950,0.0,0,0,686,686,810,518,0,1328,0,0,1,0,3,1,8,0,1940.0,1,210,0,172,60,0,0,0,0,9,2006,4.04305126783455,5.3471075307174685,5.659967625549388,107000
220,120,43.0,3010,7,5,2005,2006,16.0,16,0,1232,1248,1248,0,0,1248,0,0,2,0,2,1,5,0,2005.0,2,438,108,0,0,0,0,0,0,3,2006,3.7612001156935624,6.082218910376446,5.6221903583529835,167240
221,20,73.0,8990,7,5,2006,2006,0.0,0,0,1498,1498,1498,0,0,1498,0,0,2,0,2,1,5,0,2006.0,2,675,351,33,0,0,0,0,0,4,2006,4.290459441148391,6.51471269087253,5.732744609460789,204900
223,60,85.0,11475,6,6,1975,1975,0.0,550,0,163,713,811,741,0,1552,1,0,2,1,3,1,6,1,1975.0,2,434,209,208,0,0,0,0,0,2,2006,4.442651256490317,6.073044534100405,5.754024963230653,179900
224,20,70.0,10500,4,6,1971,1971,0.0,524,180,160,864,864,0,0,864,0,0,1,0,2,1,4,0,1989.0,2,576,216,0,0,0,0,0,0,3,2009,4.248495242049359,6.3561076606958915,5.395236715010349,97000
225,20,103.0,13472,10,5,2003,2003,922.0,56,0,2336,2392,2392,0,0,2392,0,0,2,0,3,1,8,1,2003.0,3,968,248,105,0,0,0,0,0,6,2009,4.634728988229636,6.875232087276577,6.009786998494011,386250
226,160,21.0,1680,5,5,1971,1971,142.0,0,0,630,630,630,672,0,1302,0,0,2,1,3,1,6,0,1991.0,1,280,0,0,0,0,0,0,0,5,2009,3.044522437723423,5.634789603169249,5.6479632652617715,112000
227,60,82.0,9950,7,5,1995,1995,290.0,565,0,638,1203,1214,1306,0,2520,0,0,2,1,4,1,9,1,1995.0,3,721,224,114,0,0,0,0,0,6,2007,4.406719247264253,6.580639137284949,6.040091995068774,290000
228,160,21.0,1869,6,6,1970,1970,127.0,321,0,162,483,483,504,0,987,0,0,1,1,2,1,5,0,1987.0,1,280,0,0,0,0,0,0,0,9,2008,3.044522437723423,5.634789603169249,5.478052554595197,106000
229,20,70.0,8521,5,5,1967,1967,0.0,842,0,70,912,912,0,0,912,0,0,1,0,3,1,5,1,1974.0,1,336,0,0,0,0,0,0,0,5,2010,4.248495242049359,5.817111159963204,5.428970843228785,125000
230,120,43.0,3182,7,5,2005,2006,16.0,16,0,1357,1373,1555,0,0,1555,0,0,2,0,2,1,7,1,2005.0,2,430,143,20,0,0,0,0,0,5,2009,3.7612001156935624,6.063785208687608,5.755183890219362,192500
231,20,73.0,8760,6,6,1959,1959,220.0,0,0,1194,1194,1194,0,0,1194,1,0,1,0,3,1,6,0,1959.0,1,312,0,0,120,0,0,0,0,4,2010,4.290459441148391,5.7430031878094825,5.595196162460025,148000
232,60,174.0,15138,8,5,1995,1996,506.0,689,0,773,1462,1490,1304,0,2794,1,0,2,1,4,1,9,1,1995.0,3,810,0,146,202,0,0,0,0,7,2009,5.159055299214529,6.697034247666484,6.099772893231882,403000
233,160,21.0,1680,6,5,1972,1972,297.0,0,0,483,483,483,504,0,987,0,0,1,1,2,1,5,1,1972.0,1,288,0,0,0,0,0,0,0,6,2006,3.044522437723423,5.662960480135946,5.478052554595197,94500
234,20,75.0,10650,5,6,1976,1976,0.0,182,712,0,894,894,0,0,894,1,0,1,0,3,1,5,0,1976.0,1,308,365,0,0,0,0,0,0,2,2010,4.31748811353631,5.730099782973574,5.41654804796266,128200
236,160,21.0,1680,6,3,1971,1971,604.0,358,0,125,483,483,504,0,987,0,0,1,1,2,1,5,0,1971.0,1,264,0,0,0,0,0,0,0,8,2008,3.044522437723423,5.575949103146316,5.478052554595197,89500
237,20,65.0,8773,7,5,2004,2004,98.0,24,0,1390,1414,1414,0,0,1414,0,0,2,0,3,1,6,0,2004.0,2,494,132,105,0,0,0,0,0,5,2010,4.174387269895637,6.202535517187923,5.6979547045980565,185500
239,20,93.0,12030,8,5,2007,2007,254.0,0,0,1694,1694,1694,0,0,1694,0,0,2,0,3,1,7,0,2007.0,3,818,168,228,0,0,0,0,0,12,2007,4.532599493153256,6.706862336602747,5.806409347559077,318000
240,50,52.0,8741,6,4,1945,1950,0.0,94,0,641,735,798,689,0,1487,0,0,1,1,3,1,7,1,1949.0,1,220,0,140,0,0,0,0,0,4,2010,3.9512437185814275,5.393627546352362,5.7283091837705715,113000
241,20,75.0,9000,8,5,2008,2008,36.0,1078,0,488,1566,1566,0,0,1566,1,0,2,0,3,1,7,0,2008.0,2,750,144,168,0,0,0,0,0,4,2010,4.31748811353631,6.620073206530356,5.759412924040331,262500
243,50,63.0,5000,5,4,1900,1950,0.0,0,0,540,540,889,551,0,1440,0,0,1,0,3,1,6,0,1940.0,1,352,0,0,77,0,0,0,0,4,2006,4.143134726391533,5.863631175598097,5.708954175148452,79000
244,160,75.0,10762,6,6,1980,1980,0.0,0,0,626,626,626,591,0,1217,0,0,1,1,3,1,6,1,1980.0,1,288,0,28,0,0,0,0,0,4,2009,4.31748811353631,5.662960480135946,5.606850153785438,120000
246,20,80.0,10400,7,5,1988,1988,102.0,929,0,916,1845,1872,0,0,1872,0,1,2,0,3,1,6,1,1988.0,2,604,197,39,0,0,0,0,0,6,2006,4.382026634673881,6.403574197934815,5.865805196199111,241500
247,190,69.0,9142,6,8,1910,1950,0.0,0,0,1020,1020,908,1020,0,1928,0,0,2,0,4,2,9,0,1910.0,1,440,0,60,112,0,0,0,0,4,2006,4.23410650459726,6.0867747269123065,5.883248914366028,137000
248,20,75.0,11310,6,5,1954,1954,0.0,0,0,1367,1367,1375,0,0,1375,0,0,1,0,2,1,5,1,1954.0,2,451,0,30,0,0,0,0,0,6,2006,4.31748811353631,6.111467339502679,5.68104321843884,140000
249,60,72.0,11317,7,5,2003,2003,101.0,0,0,840,840,840,828,0,1668,0,0,2,1,3,1,8,0,2003.0,2,500,144,68,0,0,0,0,0,9,2007,4.276666119016055,6.214608098422191,5.797177666877674,180000
252,120,44.0,4750,8,5,2006,2007,481.0,1573,0,0,1573,1625,0,0,1625,1,1,2,0,2,1,5,1,2006.0,2,538,123,0,0,0,153,0,0,12,2007,3.784189633918261,6.2878585601617845,5.781566858461248,235000
253,60,65.0,8366,6,5,2004,2004,0.0,0,0,798,798,798,842,0,1640,0,0,2,1,3,1,6,0,2004.0,2,520,138,45,0,0,0,0,0,12,2008,4.174387269895637,6.253828811575473,5.78706214699531,173000
254,80,85.0,9350,6,7,1964,1991,108.0,270,580,452,1302,1302,0,0,1302,0,1,2,0,3,1,7,0,1964.0,1,309,333,0,0,0,0,0,0,10,2007,4.442651256490317,5.733341276897746,5.6479632652617715,158000
255,20,70.0,8400,5,6,1957,1957,0.0,922,0,392,1314,1314,0,0,1314,1,0,1,0,3,1,5,0,1957.0,1,294,250,0,0,0,0,0,0,6,2010,4.248495242049359,5.683579767338681,5.653535298685474,145000
256,60,66.0,8738,7,5,1999,1999,302.0,0,0,975,975,1005,1286,0,2291,0,0,2,1,4,1,8,1,1999.0,2,429,192,0,0,0,0,0,0,2,2006,4.189654742026425,6.061456918928017,5.984623772821327,230000
257,60,64.0,8791,6,5,2003,2003,0.0,503,0,361,864,864,864,0,1728,0,0,2,1,3,1,7,0,2003.0,2,673,216,56,0,0,0,0,0,5,2008,4.1588830833596715,6.511745329644728,5.818255476702302,207500
258,20,68.0,8814,7,5,2006,2006,180.0,1334,0,270,1604,1604,0,0,1604,1,0,2,1,3,1,8,1,2006.0,2,660,123,110,0,0,0,0,0,3,2009,4.219507705176107,6.492239835020471,5.773781624649402,220000
259,60,80.0,12435,7,5,2001,2001,172.0,361,0,602,963,963,829,0,1792,0,0,2,1,3,1,7,1,2001.0,2,564,0,96,0,245,0,0,0,5,2008,4.382026634673881,6.335054251498059,5.8398926199440435,231500
260,20,70.0,12702,5,5,1956,1956,0.0,0,0,0,0,882,0,0,882,0,0,1,0,2,1,4,0,1956.0,1,308,0,45,0,0,0,0,0,12,2008,4.248495242049359,5.730099782973574,5.408116646781695,97000
261,80,120.0,19296,6,5,1962,1962,399.0,672,690,0,1362,1382,0,0,1382,1,0,1,0,3,1,6,1,1991.0,2,884,0,0,252,0,0,0,0,5,2009,4.787491742782046,6.784457062637643,5.684116093552764,176000
262,60,69.0,9588,8,5,2007,2007,270.0,0,0,1482,1482,1482,1092,0,2574,0,0,2,1,3,1,10,1,2007.0,3,868,0,148,0,0,0,0,0,11,2007,4.23410650459726,6.7661917146603505,6.05238643358929,276000
263,80,88.0,8471,6,7,1977,1995,46.0,506,0,0,506,1212,0,0,1212,1,0,1,0,3,1,6,1,1978.0,2,492,292,12,0,0,0,0,0,7,2006,4.477336814478207,6.198478716492308,5.604336831455032,151000
264,50,50.0,5500,5,7,1929,2001,0.0,234,692,0,926,926,0,390,1316,1,0,1,0,3,1,6,0,1974.0,2,484,0,0,0,0,0,0,0,4,2010,3.912023005428146,6.182084906716632,5.654458677921137,130000
265,30,30.0,5232,5,5,1925,2004,0.0,0,0,680,680,764,0,0,764,0,0,1,0,2,1,4,0,1965.0,2,504,0,0,0,0,0,0,0,6,2008,3.4011973816621555,6.222576268071369,5.318016497448458,73000
266,20,78.0,12090,6,6,1981,1981,210.0,588,228,606,1422,1422,0,0,1422,0,0,2,0,3,1,7,1,1981.0,2,576,276,0,0,0,0,0,0,6,2008,4.356708826689592,6.3561076606958915,5.7013620414713335,175500
267,60,70.0,11207,6,5,1997,1997,0.0,714,0,88,802,802,709,0,1511,1,0,2,1,3,1,8,1,1997.0,2,413,95,75,0,0,0,0,0,6,2006,4.248495242049359,6.023447592961033,5.737941783642849,185000
268,75,60.0,8400,5,8,1939,1997,0.0,378,0,342,720,1052,720,420,2192,0,0,2,1,4,1,8,1,1939.0,1,240,262,24,0,0,0,0,0,7,2008,4.0943445622221,5.480638923341991,5.9587799762216465,179500
269,30,71.0,6900,5,6,1940,1955,0.0,403,125,212,740,778,0,0,778,0,0,1,0,2,1,4,1,1966.0,1,924,0,25,0,0,0,0,0,2,2008,4.2626798770413155,6.828712071641684,5.329457778046624,120500
271,60,84.0,10728,8,5,2006,2006,0.0,0,0,1095,1095,1095,844,0,1939,0,0,2,1,3,1,8,1,2006.0,3,1053,192,51,0,0,0,0,0,8,2006,4.430816798843313,6.959398512133975,5.8866116459269335,266000
272,20,73.0,39104,7,7,1954,2005,0.0,226,1063,96,1385,1363,0,0,1363,1,0,1,0,2,1,5,2,1954.0,2,439,81,0,0,0,0,0,0,4,2008,4.290459441148391,6.0844994130751715,5.675736302915697,241500
273,60,92.0,11764,8,7,1999,2007,348.0,524,0,628,1152,1164,1106,0,2270,0,0,2,1,4,1,9,1,1999.0,3,671,132,57,0,0,0,0,0,4,2010,4.5217885770490405,6.508769136971682,5.979242886909073,290000
274,20,80.0,9600,6,6,1958,1988,183.0,620,620,0,1240,1632,0,0,1632,1,0,2,0,3,1,6,1,1958.0,1,338,289,0,0,0,0,0,0,4,2009,4.382026634673881,5.823045895483019,5.784138048045294,139000
275,20,76.0,8314,5,7,1982,1982,0.0,546,0,270,816,816,0,0,816,0,0,1,0,2,1,5,0,1982.0,1,264,168,0,0,0,0,0,0,6,2007,4.330733340286331,5.575949103146316,5.359435817931659,124500
276,50,55.0,7264,7,7,1925,2007,0.0,0,0,952,952,952,596,0,1548,0,0,2,1,3,1,5,0,1978.0,2,672,74,0,0,0,144,0,0,10,2009,4.007333185232471,6.51025834052315,5.752475994835624,205000
277,20,129.0,9196,7,5,2003,2003,0.0,0,0,1560,1560,1560,0,0,1560,0,0,2,0,3,1,7,0,2003.0,2,573,100,150,0,0,0,0,0,4,2010,4.859812404361672,6.35088571671474,5.757110131515065,201000
278,20,140.0,19138,4,5,1951,1951,0.0,120,0,744,864,864,0,0,864,0,0,1,0,2,1,4,0,1951.0,2,400,0,0,0,0,0,0,0,6,2010,4.941642422609304,5.991464547107982,5.395236715010349,141000
279,20,107.0,14450,9,5,2006,2007,315.0,0,0,2121,2121,2121,0,0,2121,0,0,2,1,3,1,8,1,2007.0,3,732,124,98,0,0,142,0,0,5,2007,4.672828834461906,6.595780513961311,5.939464711810605,415298
280,60,83.0,10005,7,5,1977,1977,299.0,392,0,768,1160,1156,866,0,2022,0,0,2,1,4,1,8,1,1977.0,2,505,288,117,0,0,0,0,0,3,2008,4.418840607796598,6.22455842927536,5.911345466304035,192000
281,60,82.0,11287,7,6,1989,1989,340.0,421,0,386,807,1175,807,0,1982,0,0,2,1,3,1,7,1,1989.0,2,575,0,84,0,196,0,0,0,1,2007,4.406719247264253,6.354370040797351,5.899563882722638,228500
282,20,60.0,7200,6,5,2006,2006,68.0,905,0,357,1262,1262,0,0,1262,0,0,2,0,2,1,5,0,2006.0,2,572,0,120,0,0,0,0,0,5,2006,4.0943445622221,6.349138991379798,5.628985122651444,185000
283,120,34.0,5063,7,5,2007,2008,166.0,904,0,410,1314,1314,0,0,1314,1,0,2,0,2,1,6,1,2008.0,2,626,172,62,0,0,0,0,0,4,2009,3.5263605246161616,6.439350371100098,5.653535298685474,207500
284,20,74.0,9612,8,5,2008,2009,72.0,0,0,1468,1468,1468,0,0,1468,0,0,2,0,3,1,6,1,2008.0,3,898,210,150,0,0,0,0,0,12,2009,4.30406509320417,6.8001700683022,5.720564702217935,244600
285,120,50.0,8012,6,5,1992,1992,0.0,430,0,1145,1575,1575,0,0,1575,1,0,2,0,2,1,5,0,1992.0,2,529,0,0,52,0,0,0,0,7,2007,3.912023005428146,6.270988431858299,5.76284947961873,179200
286,160,35.0,4251,7,5,2006,2007,0.0,0,0,625,625,625,625,0,1250,0,0,2,1,2,1,5,0,2006.0,2,528,0,54,0,0,0,0,0,6,2007,3.5553480614894135,6.269096283706261,5.623166015846074,164700
287,50,77.0,9786,6,7,1962,1981,0.0,600,0,312,912,1085,649,0,1734,0,0,1,1,3,1,7,1,1962.0,2,440,0,0,0,0,128,0,0,6,2006,4.343805421853684,6.0867747269123065,5.820320075639202,159000
290,70,60.0,8730,6,7,1915,2003,0.0,0,0,698,698,698,698,0,1396,0,0,1,0,3,1,7,0,2003.0,1,384,0,0,0,0,259,0,0,7,2007,4.0943445622221,5.950642552587727,5.690212213092955,153575
291,60,120.0,15611,8,5,2006,2006,0.0,0,0,1079,1079,1079,840,0,1919,0,0,2,1,3,1,8,1,2006.0,2,685,0,51,0,0,0,0,0,7,2006,4.787491742782046,6.529418838262226,5.880482290787685,233230
293,50,60.0,11409,5,4,1949,2008,0.0,292,0,476,768,1148,568,0,1716,0,0,1,1,3,1,8,1,1949.0,1,281,0,0,0,0,160,0,0,1,2009,4.0943445622221,5.638354669333745,5.814103179868441,131000
295,20,80.0,9600,6,5,1953,1953,238.0,1285,0,131,1416,1644,0,0,1644,1,0,1,0,3,1,7,2,1953.0,2,418,110,0,0,0,0,0,0,10,2009,4.382026634673881,6.035481432524756,5.788518481106148,167000
296,80,37.0,7937,6,6,1984,1984,0.0,819,0,184,1003,1003,0,0,1003,1,0,1,0,3,1,6,0,1984.0,2,588,120,0,0,0,0,0,0,3,2006,3.6109179126442243,6.376726947898627,5.488006564458916,142500
297,50,75.0,13710,5,5,1950,1950,0.0,420,0,490,910,910,648,0,1558,0,0,1,1,4,1,6,0,1950.0,1,282,289,0,0,0,0,0,0,6,2007,4.31748811353631,5.641907070938114,5.756340428435408,152000
298,60,66.0,7399,7,5,1997,1998,1600.0,649,0,326,975,975,975,0,1950,0,0,2,1,3,1,7,1,1997.0,2,576,0,10,0,0,198,0,0,6,2007,4.189654742026425,6.3561076606958915,5.889954036630143,239000
299,60,90.0,11700,6,6,1968,1968,365.0,384,175,143,702,1041,702,0,1743,0,1,1,2,3,1,7,1,1968.0,2,539,224,0,0,0,0,0,0,6,2007,4.499809670330265,6.289715570908998,5.82340269181583,175000
300,20,80.0,14000,6,8,1950,2004,0.0,0,0,1092,1092,1152,0,0,1152,0,1,1,0,3,1,6,1,1950.0,1,300,0,36,0,0,0,0,0,8,2009,4.382026634673881,5.703782474656201,5.573281899182364,158500
301,190,90.0,15750,5,5,1953,1953,56.0,841,0,324,1165,1336,0,0,1336,1,0,1,0,2,1,5,2,1953.0,1,375,0,0,0,0,0,0,0,6,2006,4.499809670330265,5.926926025970411,5.6636107612252005,157000
302,60,66.0,16226,8,5,1998,1999,0.0,281,0,747,1028,1210,1242,0,2452,0,0,2,1,4,1,9,1,1998.0,2,683,208,50,0,0,0,0,0,5,2007,4.189654742026425,6.52649485957079,6.024203045650447,267000
303,20,118.0,13704,7,5,2001,2002,150.0,0,0,1541,1541,1541,0,0,1541,0,0,2,0,3,1,6,1,2001.0,3,843,468,81,0,0,0,0,0,1,2006,4.770684624465665,6.736966958001855,5.749754971793525,205000
